global_segment_id,trajectory_id,trajectory_index,local_segment_id,primitive_id,start_t,end_t,duration
1697,140,32,33,26,355,360,5
1698,140,32,34,21,360,369,9
1699,140,32,35,29,369,376,7
1700,140,32,36,13,376,389,13
1701,140,32,37,27,389,401,12
1702,140,32,38,3,401,405,4
1703,140,32,39,2,405,426,21
1704,140,32,40,7,426,438,12
1705,140,32,41,30,438,444,6
1706,140,32,42,4,444,451,7
1707,140,32,43,1,451,476,25
1708,140,32,44,15,476,489,13
1709,140,32,45,24,489,495,6
1710,140,32,46,24,495,501,6
1711,140,32,47,30,501,519,18
1712,140,32,48,2,519,526,7
1713,140,32,49,12,526,530,4
1714,140,32,50,2,530,534,4
1715,140,32,51,1,534,550,16
1716,144,33,0,22,0,4,4
1717,144,33,1,22,4,25,21
1718,144,33,2,22,25,37,12
1719,144,33,3,2,37,50,13
1720,144,33,4,6,50,54,4
1721,144,33,5,20,54,59,5
1722,144,33,6,2,59,68,9
1723,144,33,7,20,68,75,7
1724,144,33,8,7,75,100,25
1725,144,33,9,19,100,113,13
1726,144,33,10,25,113,125,12
1727,144,33,11,4,125,129,4
1728,144,33,12,4,129,137,8
1729,144,33,13,14,137,150,13
1730,144,33,14,11,150,163,13
1731,144,33,15,28,163,175,12
1732,144,33,16,9,175,188,13
1733,144,33,17,16,188,200,12
1734,144,33,18,17,200,204,4
1735,144,33,19,31,204,213,9
1736,144,33,20,1,213,226,13
1737,144,33,21,5,226,239,13
1738,144,33,22,5,239,251,12
1739,144,33,23,23,251,264,13
1740,144,33,24,5,264,276,12
1741,144,33,25,0,276,288,12
1742,144,33,26,5,288,301,13
1743,144,33,27,8,301,305,4
1744,144,33,28,10,305,309,4
1745,144,33,29,10,309,326,17
1746,144,33,30,10,326,339,13
1747,144,33,31,21,339,351,12
1748,144,33,32,18,351,355,4
1749,144,33,33,26,355,360,5
1750,144,33,34,21,360,369,9
1751,144,33,35,29,369,376,7
1752,144,33,36,13,376,389,13
1753,144,33,37,27,389,401,12
1754,144,33,38,3,401,405,4
1755,144,33,39,2,405,426,21
1756,144,33,40,7,426,438,12
1757,144,33,41,30,438,444,6
1758,144,33,42,4,444,451,7
1759,144,33,43,1,451,476,25
1760,144,33,44,15,476,489,13
1761,144,33,45,24,489,495,6
1762,144,33,46,24,495,501,6
1763,144,33,47,30,501,519,18
1764,144,33,48,2,519,526,7
1765,144,33,49,12,526,530,4
1766,144,33,50,2,530,534,4
1767,144,33,51,1,534,550,16
1768,393,34,0,22,0,4,4
1769,393,34,1,22,4,25,21
1770,393,34,2,22,25,37,12
1771,393,34,3,2,37,50,13
1772,393,34,4,6,50,54,4
1773,393,34,5,20,54,59,5
1774,393,34,6,2,59,68,9
1775,393,34,7,20,68,75,7
1776,393,34,8,7,75,100,25
1777,393,34,9,19,100,113,13
1778,393,34,10,25,113,125,12
1779,393,34,11,4,125,129,4
1780,393,34,12,4,129,137,8
1781,393,34,13,14,137,150,13
1782,393,34,14,11,150,163,13
1783,393,34,15,28,163,175,12
1784,393,34,16,9,175,188,13
1785,393,34,17,16,188,200,12
1786,393,34,18,17,200,204,4
1787,393,34,19,31,204,213,9
1788,393,34,20,1,213,226,13
1789,393,34,21,5,226,239,13
1790,393,34,22,5,239,251,12
1791,393,34,23,23,251,264,13
1792,393,34,24,5,264,276,12
1793,393,34,25,0,276,288,12
1794,393,34,26,5,288,301,13
1795,393,34,27,8,301,305,4
1796,393,34,28,10,305,309,4
1797,393,34,29,10,309,326,17
1798,393,34,30,10,326,339,13
1799,393,34,31,21,339,351,12
1800,393,34,32,18,351,355,4
1801,393,34,33,26,355,360,5
1802,393,34,34,21,360,369,9
1803,393,34,35,29,369,376,7
1804,393,34,36,13,376,389,13
1805,393,34,37,27,389,401,12
1806,393,34,38,3,401,405,4
1807,393,34,39,2,405,426,21
1808,393,34,40,7,426,438,12
1809,393,34,41,30,438,444,6
1810,393,34,42,4,444,451,7
1811,393,34,43,1,451,476,25
1812,393,34,44,15,476,489,13
1813,393,34,45,24,489,495,6
1814,393,34,46,24,495,501,6
1815,393,34,47,30,501,519,18
1816,393,34,48,2,519,526,7
1817,393,34,49,12,526,530,4
1818,393,34,50,2,530,534,4
1819,393,34,51,1,534,550,16
1820,352,35,0,22,0,4,4
1821,352,35,1,22,4,25,21
1822,352,35,2,22,25,37,12
1823,352,35,3,2,37,50,13
1824,352,35,4,6,50,54,4
1825,352,35,5,20,54,59,5
1826,352,35,6,2,59,68,9
1827,352,35,7,20,68,75,7
1828,352,35,8,7,75,100,25
1829,352,35,9,19,100,113,13
1830,352,35,10,25,113,125,12
1831,352,35,11,4,125,129,4
1832,352,35,12,4,129,137,8
1833,352,35,13,14,137,150,13
1834,352,35,14,11,150,163,13
1835,352,35,15,28,163,175,12
1836,352,35,16,9,175,188,13
1837,352,35,17,16,188,200,12
1838,352,35,18,17,200,204,4
1839,352,35,19,31,204,213,9
1840,352,35,20,1,213,226,13
1841,352,35,21,5,226,239,13
1842,352,35,22,5,239,251,12
1843,352,35,23,23,251,264,13
1844,352,35,24,5,264,276,12
1845,352,35,25,0,276,288,12
1846,352,35,26,5,288,301,13
1847,352,35,27,8,301,305,4
1848,352,35,28,10,305,309,4
1849,352,35,29,10,309,326,17
1850,352,35,30,10,326,339,13
1851,352,35,31,21,339,351,12
1852,352,35,32,18,351,355,4
1853,352,35,33,26,355,360,5
1854,352,35,34,21,360,369,9
1855,352,35,35,29,369,376,7
1856,352,35,36,13,376,389,13
1857,352,35,37,27,389,401,12
1858,352,35,38,3,401,405,4
1859,352,35,39,2,405,426,21
1860,352,35,40,7,426,438,12
1861,352,35,41,30,438,444,6
1862,352,35,42,4,444,451,7
1863,352,35,43,1,451,476,25
1864,352,35,44,15,476,489,13
1865,352,35,45,24,489,495,6
1866,352,35,46,24,495,501,6
1867,352,35,47,30,501,519,18
1868,352,35,48,2,519,526,7
1869,352,35,49,12,526,530,4
1870,352,35,50,2,530,534,4
1871,352,35,51,1,534,550,16
1872,479,36,0,22,0,4,4
1873,479,36,1,22,4,25,21
1874,479,36,2,22,25,37,12
1875,479,36,3,2,37,50,13
1876,479,36,4,6,50,54,4
1877,479,36,5,20,54,59,5
1878,479,36,6,2,59,68,9
1879,479,36,7,20,68,75,7
1880,479,36,8,7,75,100,25
1881,479,36,9,19,100,113,13
1882,479,36,10,25,113,125,12
1883,479,36,11,4,125,129,4
1884,479,36,12,4,129,137,8
1885,479,36,13,14,137,150,13
1886,479,36,14,11,150,163,13
1887,479,36,15,28,163,175,12
1888,479,36,16,9,175,188,13
1889,479,36,17,16,188,200,12
1890,479,36,18,17,200,204,4
1891,479,36,19,31,204,213,9
1892,479,36,20,1,213,226,13
1893,479,36,21,5,226,239,13
1894,479,36,22,5,239,251,12
1895,479,36,23,23,251,264,13
1896,479,36,24,5,264,276,12
1897,479,36,25,0,276,288,12
1898,479,36,26,5,288,301,13
1899,479,36,27,8,301,305,4
1900,479,36,28,10,305,309,4
1901,479,36,29,10,309,326,17
1902,479,36,30,10,326,339,13
1903,479,36,31,21,339,351,12
1904,479,36,32,18,351,355,4
1905,479,36,33,26,355,360,5
1906,479,36,34,21,360,369,9
1907,479,36,35,29,369,376,7
1908,479,36,36,13,376,389,13
1909,479,36,37,27,389,401,12
1910,479,36,38,3,401,405,4
1911,479,36,39,2,405,426,21
1912,479,36,40,7,426,438,12
1913,479,36,41,30,438,444,6
1914,479,36,42,4,444,451,7
1915,479,36,43,1,451,476,25
1916,479,36,44,15,476,489,13
1917,479,36,45,24,489,495,6
1918,479,36,46,24,495,501,6
1919,479,36,47,30,501,519,18
1920,479,36,48,2,519,526,7
1921,479,36,49,12,526,530,4
1922,479,36,50,2,530,534,4
1923,479,36,51,1,534,550,16
1924,453,37,0,22,0,4,4
1925,453,37,1,22,4,25,21
1926,453,37,2,22,25,37,12
1927,453,37,3,2,37,50,13
1928,453,37,4,6,50,54,4
1929,453,37,5,20,54,59,5
1930,453,37,6,2,59,68,9
1931,453,37,7,20,68,75,7
1932,453,37,8,7,75,100,25
1933,453,37,9,19,100,113,13
1934,453,37,10,25,113,125,12
1935,453,37,11,4,125,129,4
1936,453,37,12,4,129,137,8
1937,453,37,13,14,137,150,13
1938,453,37,14,11,150,163,13
1939,453,37,15,28,163,175,12
1940,453,37,16,9,175,188,13
1941,453,37,17,16,188,200,12
1942,453,37,18,17,200,204,4
1943,453,37,19,31,204,213,9
1944,453,37,20,1,213,226,13
1945,453,37,21,5,226,239,13
1946,453,37,22,5,239,251,12
1947,453,37,23,23,251,264,13
1948,453,37,24,5,264,276,12
1949,453,37,25,0,276,288,12
1950,453,37,26,5,288,301,13
1951,453,37,27,8,301,305,4
1952,453,37,28,10,305,309,4
1953,453,37,29,10,309,326,17
1954,453,37,30,10,326,339,13
1955,453,37,31,21,339,351,12
1956,453,37,32,18,351,355,4
1957,453,37,33,26,355,360,5
1958,453,37,34,21,360,369,9
1959,453,37,35,29,369,376,7
1960,453,37,36,13,376,389,13
1961,453,37,37,27,389,401,12
1962,453,37,38,3,401,405,4
1963,453,37,39,2,405,426,21
1964,453,37,40,7,426,438,12
1965,453,37,41,30,438,444,6
1966,453,37,42,4,444,451,7
1967,453,37,43,1,451,476,25
1968,453,37,44,15,476,489,13
1969,453,37,45,24,489,495,6
1970,453,37,46,24,495,501,6
1971,453,37,47,30,501,519,18
1972,453,37,48,2,519,526,7
1973,453,37,49,12,526,530,4
1974,453,37,50,2,530,534,4
1975,453,37,51,1,534,550,16
1976,481,38,0,22,0,4,4
1977,481,38,1,22,4,25,21
1978,481,38,2,22,25,37,12
1979,481,38,3,2,37,50,13
1980,481,38,4,6,50,54,4
1981,481,38,5,20,54,59,5
1982,481,38,6,2,59,68,9
1983,481,38,7,20,68,75,7
1984,481,38,8,7,75,100,25
1985,481,38,9,19,100,113,13
1986,481,38,10,25,113,125,12
1987,481,38,11,4,125,129,4
1988,481,38,12,4,129,137,8
1989,481,38,13,14,137,150,13
1990,481,38,14,11,150,163,13
1991,481,38,15,28,163,175,12
1992,481,38,16,9,175,188,13
1993,481,38,17,16,188,200,12
1994,481,38,18,17,200,204,4
1995,481,38,19,31,204,213,9
1996,481,38,20,1,213,226,13
1997,481,38,21,5,226,239,13
1998,481,38,22,5,239,251,12
1999,481,38,23,23,251,264,13
2000,481,38,24,5,264,276,12
2001,481,38,25,0,276,288,12
2002,481,38,26,5,288,301,13
2003,481,38,27,8,301,305,4
2004,481,38,28,10,305,309,4
2005,481,38,29,10,309,326,17
2006,481,38,30,10,326,339,13
2007,481,38,31,21,339,351,12
2008,481,38,32,18,351,355,4
2009,481,38,33,26,355,360,5
2010,481,38,34,21,360,369,9
2011,481,38,35,29,369,376,7
2012,481,38,36,13,376,389,13
2013,481,38,37,27,389,401,12
2014,481,38,38,3,401,405,4
2015,481,38,39,2,405,426,21
2016,481,38,40,7,426,438,12
2017,481,38,41,30,438,444,6
2018,481,38,42,4,444,451,7
2019,481,38,43,1,451,476,25
2020,481,38,44,15,476,489,13
2021,481,38,45,24,489,495,6
2022,481,38,46,24,495,501,6
2023,481,38,47,30,501,519,18
2024,481,38,48,2,519,526,7
2025,481,38,49,12,526,530,4
2026,481,38,50,2,530,534,4
2027,481,38,51,1,534,550,16
2028,482,39,0,22,0,4,4
2029,482,39,1,22,4,25,21
2030,482,39,2,22,25,37,12
2031,482,39,3,2,37,50,13
2032,482,39,4,6,50,54,4
2033,482,39,5,20,54,59,5
2034,482,39,6,2,59,68,9
2035,482,39,7,20,68,75,7
2036,482,39,8,7,75,100,25
2037,482,39,9,19,100,113,13
2038,482,39,10,25,113,125,12
2039,482,39,11,4,125,129,4
2040,482,39,12,4,129,137,8
2041,482,39,13,14,137,150,13
2042,482,39,14,11,150,163,13
2043,482,39,15,28,163,175,12
2044,482,39,16,9,175,188,13
2045,482,39,17,16,188,200,12
2046,482,39,18,17,200,204,4
2047,482,39,19,31,204,213,9
2048,482,39,20,1,213,226,13
2049,482,39,21,5,226,239,13
2050,482,39,22,5,239,251,12
2051,482,39,23,23,251,264,13
2052,482,39,24,5,264,276,12
2053,482,39,25,0,276,288,12
2054,482,39,26,5,288,301,13
2055,482,39,27,8,301,305,4
2056,482,39,28,10,305,309,4
2057,482,39,29,10,309,326,17
2058,482,39,30,10,326,339,13
2059,482,39,31,21,339,351,12
2060,482,39,32,18,351,355,4
2061,482,39,33,26,355,360,5
2062,482,39,34,21,360,369,9
2063,482,39,35,29,369,376,7
2064,482,39,36,13,376,389,13
2065,482,39,37,27,389,401,12
2066,482,39,38,3,401,405,4
2067,482,39,39,2,405,426,21
2068,482,39,40,7,426,438,12
2069,482,39,41,30,438,444,6
2070,482,39,42,4,444,451,7
2071,482,39,43,1,451,476,25
2072,482,39,44,15,476,489,13
2073,482,39,45,24,489,495,6
2074,482,39,46,24,495,501,6
2075,482,39,47,30,501,519,18
2076,482,39,48,2,519,526,7
2077,482,39,49,12,526,530,4
2078,482,39,50,2,530,534,4
2079,482,39,51,1,534,550,16
2080,287,40,0,22,0,4,4
2081,287,40,1,22,4,25,21
2082,287,40,2,22,25,37,12
2083,287,40,3,2,37,50,13
2084,287,40,4,6,50,54,4
2085,287,40,5,20,54,59,5
2086,287,40,6,2,59,68,9
2087,287,40,7,20,68,75,7
2088,287,40,8,7,75,100,25
2089,287,40,9,19,100,113,13
2090,287,40,10,25,113,125,12
2091,287,40,11,4,125,129,4
2092,287,40,12,4,129,137,8
2093,287,40,13,14,137,150,13
2094,287,40,14,11,150,163,13
2095,287,40,15,28,163,175,12
2096,287,40,16,9,175,188,13
2097,287,40,17,16,188,200,12
2098,287,40,18,17,200,204,4
2099,287,40,19,31,204,213,9
2100,287,40,20,1,213,226,13
2101,287,40,21,5,226,239,13
2102,287,40,22,5,239,251,12
2103,287,40,23,23,251,264,13
2104,287,40,24,5,264,276,12
2105,287,40,25,0,276,288,12
2106,287,40,26,5,288,301,13
2107,287,40,27,8,301,305,4
2108,287,40,28,10,305,309,4
2109,287,40,29,10,309,326,17
2110,287,40,30,10,326,339,13
2111,287,40,31,21,339,351,12
2112,287,40,32,18,351,355,4
2113,287,40,33,26,355,360,5
2114,287,40,34,21,360,369,9
2115,287,40,35,29,369,376,7
2116,287,40,36,13,376,389,13
2117,287,40,37,27,389,401,12
2118,287,40,38,3,401,405,4
2119,287,40,39,2,405,426,21
2120,287,40,40,7,426,438,12
2121,287,40,41,30,438,444,6
2122,287,40,42,4,444,451,7
2123,287,40,43,1,451,476,25
2124,287,40,44,15,476,489,13
2125,287,40,45,24,489,495,6
2126,287,40,46,24,495,501,6
2127,287,40,47,30,501,519,18
2128,287,40,48,2,519,526,7
2129,287,40,49,12,526,530,4
2130,287,40,50,2,530,534,4
2131,287,40,51,1,534,550,16
2132,271,41,0,22,0,4,4
2133,271,41,1,22,4,25,21
2134,271,41,2,22,25,37,12
2135,271,41,3,2,37,50,13
2136,271,41,4,6,50,54,4
2137,271,41,5,20,54,59,5
2138,271,41,6,2,59,68,9
2139,271,41,7,20,68,75,7
2140,271,41,8,7,75,100,25
2141,271,41,9,19,100,113,13
2142,271,41,10,25,113,125,12
2143,271,41,11,4,125,129,4
2144,271,41,12,4,129,137,8
2145,271,41,13,14,137,150,13
2146,271,41,14,11,150,163,13
2147,271,41,15,28,163,175,12
2148,271,41,16,9,175,188,13
2149,271,41,17,16,188,200,12
2150,271,41,18,17,200,204,4
2151,271,41,19,31,204,213,9
2152,271,41,20,1,213,226,13
2153,271,41,21,5,226,239,13
2154,271,41,22,5,239,251,12
2155,271,41,23,23,251,264,13
2156,271,41,24,5,264,276,12
2157,271,41,25,0,276,288,12
2158,271,41,26,5,288,301,13
2159,271,41,27,8,301,305,4
2160,271,41,28,10,305,309,4
2161,271,41,29,10,309,326,17
2162,271,41,30,10,326,339,13
2163,271,41,31,21,339,351,12
2164,271,41,32,18,351,355,4
2165,271,41,33,26,355,360,5
2166,271,41,34,21,360,369,9
2167,271,41,35,29,369,376,7
2168,271,41,36,13,376,389,13
2169,271,41,37,27,389,401,12
2170,271,41,38,3,401,405,4
2171,271,41,39,2,405,426,21
2172,271,41,40,7,426,438,12
2173,271,41,41,30,438,444,6
2174,271,41,42,4,444,451,7
2175,271,41,43,1,451,476,25
2176,271,41,44,15,476,489,13
2177,271,41,45,24,489,495,6
2178,271,41,46,24,495,501,6
2179,271,41,47,30,501,519,18
2180,271,41,48,2,519,526,7
2181,271,41,49,12,526,530,4
2182,271,41,50,2,530,534,4
2183,271,41,51,1,534,550,16
2184,88,42,0,22,0,4,4
2185,88,42,1,22,4,25,21
2186,88,42,2,22,25,37,12
2187,88,42,3,2,37,50,13
2188,88,42,4,6,50,54,4
2189,88,42,5,20,54,59,5
2190,88,42,6,2,59,68,9
2191,88,42,7,20,68,75,7
2192,88,42,8,7,75,100,25
2193,88,42,9,19,100,113,13
2194,88,42,10,25,113,125,12
2195,88,42,11,4,125,129,4
2196,88,42,12,4,129,137,8
2197,88,42,13,14,137,150,13
2198,88,42,14,11,150,163,13
2199,88,42,15,28,163,175,12
2200,88,42,16,9,175,188,13
2201,88,42,17,16,188,200,12
2202,88,42,18,17,200,204,4
2203,88,42,19,31,204,213,9
2204,88,42,20,1,213,226,13
2205,88,42,21,5,226,239,13
2206,88,42,22,5,239,251,12
2207,88,42,23,23,251,264,13
2208,88,42,24,5,264,276,12
2209,88,42,25,0,276,288,12
2210,88,42,26,5,288,301,13
2211,88,42,27,8,301,305,4
2212,88,42,28,10,305,309,4
2213,88,42,29,10,309,326,17
2214,88,42,30,10,326,339,13
2215,88,42,31,21,339,351,12
2216,88,42,32,18,351,355,4
2217,88,42,33,26,355,360,5
2218,88,42,34,21,360,369,9
2219,88,42,35,29,369,376,7
2220,88,42,36,13,376,389,13
2221,88,42,37,27,389,401,12
2222,88,42,38,3,401,405,4
2223,88,42,39,2,405,426,21
2224,88,42,40,7,426,438,12
2225,88,42,41,30,438,444,6
2226,88,42,42,4,444,451,7
2227,88,42,43,1,451,476,25
2228,88,42,44,15,476,489,13
2229,88,42,45,24,489,495,6
2230,88,42,46,24,495,501,6
2231,88,42,47,30,501,519,18
2232,88,42,48,2,519,526,7
2233,88,42,49,12,526,530,4
2234,88,42,50,2,530,534,4
2235,88,42,51,1,534,550,16
2236,183,43,0,22,0,4,4
2237,183,43,1,22,4,25,21
2238,183,43,2,22,25,37,12
2239,183,43,3,2,37,50,13
2240,183,43,4,6,50,54,4
2241,183,43,5,20,54,59,5
2242,183,43,6,2,59,68,9
2243,183,43,7,20,68,75,7
2244,183,43,8,7,75,100,25
2245,183,43,9,19,100,113,13
2246,183,43,10,25,113,125,12
2247,183,43,11,4,125,129,4
2248,183,43,12,4,129,137,8
2249,183,43,13,14,137,150,13
2250,183,43,14,11,150,163,13
2251,183,43,15,28,163,175,12
2252,183,43,16,9,175,188,13
2253,183,43,17,16,188,200,12
2254,183,43,18,17,200,204,4
2255,183,43,19,31,204,213,9
2256,183,43,20,1,213,226,13
2257,183,43,21,5,226,239,13
2258,183,43,22,5,239,251,12
2259,183,43,23,23,251,264,13
2260,183,43,24,5,264,276,12
2261,183,43,25,0,276,288,12
2262,183,43,26,5,288,301,13
2263,183,43,27,8,301,305,4
2264,183,43,28,10,305,309,4
2265,183,43,29,10,309,326,17
2266,183,43,30,10,326,339,13
2267,183,43,31,21,339,351,12
2268,183,43,32,18,351,355,4
2269,183,43,33,26,355,360,5
2270,183,43,34,21,360,369,9
2271,183,43,35,29,369,376,7
2272,183,43,36,13,376,389,13
2273,183,43,37,27,389,401,12
2274,183,43,38,3,401,405,4
2275,183,43,39,2,405,426,21
2276,183,43,40,7,426,438,12
2277,183,43,41,30,438,444,6
2278,183,43,42,4,444,451,7
2279,183,43,43,1,451,476,25
2280,183,43,44,15,476,489,13
2281,183,43,45,24,489,495,6
2282,183,43,46,24,495,501,6
2283,183,43,47,30,501,519,18
2284,183,43,48,2,519,526,7
2285,183,43,49,12,526,530,4
2286,183,43,50,2,530,534,4
2287,183,43,51,1,534,550,16
2288,32,44,0,22,0,4,4
2289,32,44,1,22,4,25,21
2290,32,44,2,22,25,37,12
2291,32,44,3,2,37,50,13
2292,32,44,4,6,50,54,4
2293,32,44,5,20,54,59,5
2294,32,44,6,2,59,68,9
2295,32,44,7,20,68,75,7
2296,32,44,8,7,75,100,25
2297,32,44,9,19,100,113,13
2298,32,44,10,25,113,125,12
2299,32,44,11,4,125,129,4
2300,32,44,12,4,129,137,8
2301,32,44,13,14,137,150,13
2302,32,44,14,11,150,163,13
2303,32,44,15,28,163,175,12
2304,32,44,16,9,175,188,13
2305,32,44,17,16,188,200,12
2306,32,44,18,17,200,204,4
2307,32,44,19,31,204,213,9
2308,32,44,20,1,213,226,13
2309,32,44,21,5,226,239,13
2310,32,44,22,5,239,251,12
2311,32,44,23,23,251,264,13
2312,32,44,24,5,264,276,12
2313,32,44,25,0,276,288,12
2314,32,44,26,5,288,301,13
2315,32,44,27,8,301,305,4
2316,32,44,28,10,305,309,4
2317,32,44,29,10,309,326,17
2318,32,44,30,10,326,339,13
2319,32,44,31,21,339,351,12
2320,32,44,32,18,351,355,4
2321,32,44,33,26,355,360,5
2322,32,44,34,21,360,369,9
2323,32,44,35,29,369,376,7
2324,32,44,36,13,376,389,13
2325,32,44,37,27,389,401,12
2326,32,44,38,3,401,405,4
2327,32,44,39,2,405,426,21
2328,32,44,40,7,426,438,12
2329,32,44,41,30,438,444,6
2330,32,44,42,4,444,451,7
2331,32,44,43,1,451,476,25
2332,32,44,44,15,476,489,13
2333,32,44,45,24,489,495,6
2334,32,44,46,24,495,501,6
2335,32,44,47,30,501,519,18
2336,32,44,48,2,519,526,7
2337,32,44,49,12,526,530,4
2338,32,44,50,2,530,534,4
2339,32,44,51,1,534,550,16
2340,65,45,0,22,0,4,4
2341,65,45,1,22,4,25,21
2342,65,45,2,22,25,37,12
2343,65,45,3,2,37,50,13
2344,65,45,4,6,50,54,4
2345,65,45,5,20,54,59,5
2346,65,45,6,2,59,68,9
2347,65,45,7,20,68,75,7
2348,65,45,8,7,75,100,25
2349,65,45,9,19,100,113,13
2350,65,45,10,25,113,125,12
2351,65,45,11,4,125,129,4
2352,65,45,12,4,129,137,8
2353,65,45,13,14,137,150,13
2354,65,45,14,11,150,163,13
2355,65,45,15,28,163,175,12
2356,65,45,16,9,175,188,13
2357,65,45,17,16,188,200,12
2358,65,45,18,17,200,204,4
2359,65,45,19,31,204,213,9
2360,65,45,20,1,213,226,13
2361,65,45,21,5,226,239,13
2362,65,45,22,5,239,251,12
2363,65,45,23,23,251,264,13
2364,65,45,24,5,264,276,12
2365,65,45,25,0,276,288,12
2366,65,45,26,5,288,301,13
2367,65,45,27,8,301,305,4
2368,65,45,28,10,305,309,4
2369,65,45,29,10,309,326,17
2370,65,45,30,10,326,339,13
2371,65,45,31,21,339,351,12
2372,65,45,32,18,351,355,4
2373,65,45,33,26,355,360,5
2374,65,45,34,21,360,369,9
2375,65,45,35,29,369,376,7
2376,65,45,36,13,376,389,13
2377,65,45,37,27,389,401,12
2378,65,45,38,3,401,405,4
2379,65,45,39,2,405,426,21
2380,65,45,40,7,426,438,12
2381,65,45,41,30,438,444,6
2382,65,45,42,4,444,451,7
2383,65,45,43,1,451,476,25
2384,65,45,44,15,476,489,13
2385,65,45,45,24,489,495,6
2386,65,45,46,24,495,501,6
2387,65,45,47,30,501,519,18
2388,65,45,48,2,519,526,7
2389,65,45,49,12,526,530,4
2390,65,45,50,2,530,534,4
2391,65,45,51,1,534,550,16
2392,323,46,0,22,0,4,4
2393,323,46,1,22,4,25,21
2394,323,46,2,22,25,37,12
2395,323,46,3,2,37,50,13
2396,323,46,4,6,50,54,4
2397,323,46,5,20,54,59,5
2398,323,46,6,2,59,68,9
2399,323,46,7,20,68,75,7
2400,323,46,8,7,75,100,25
2401,323,46,9,19,100,113,13
2402,323,46,10,25,113,125,12
2403,323,46,11,4,125,129,4
2404,323,46,12,4,129,137,8
2405,323,46,13,14,137,150,13
2406,323,46,14,11,150,163,13
2407,323,46,15,28,163,175,12
2408,323,46,16,9,175,188,13
2409,323,46,17,16,188,200,12
2410,323,46,18,17,200,204,4
2411,323,46,19,31,204,213,9
2412,323,46,20,1,213,226,13
2413,323,46,21,5,226,239,13
2414,323,46,22,5,239,251,12
2415,323,46,23,23,251,264,13
2416,323,46,24,5,264,276,12
2417,323,46,25,0,276,288,12
2418,323,46,26,5,288,301,13
2419,323,46,27,8,301,305,4
2420,323,46,28,10,305,309,4
2421,323,46,29,10,309,326,17
2422,323,46,30,10,326,339,13
2423,323,46,31,21,339,351,12
2424,323,46,32,18,351,355,4
2425,323,46,33,26,355,360,5
2426,323,46,34,21,360,369,9
2427,323,46,35,29,369,376,7
2428,323,46,36,13,376,389,13
2429,323,46,37,27,389,401,12
2430,323,46,38,3,401,405,4
2431,323,46,39,2,405,426,21
2432,323,46,40,7,426,438,12
2433,323,46,41,30,438,444,6
2434,323,46,42,4,444,451,7
2435,323,46,43,1,451,476,25
2436,323,46,44,15,476,489,13
2437,323,46,45,24,489,495,6
2438,323,46,46,24,495,501,6
2439,323,46,47,30,501,519,18
2440,323,46,48,2,519,526,7
2441,323,46,49,12,526,530,4
2442,323,46,50,2,530,534,4
2443,323,46,51,1,534,550,16
2444,172,47,0,22,0,4,4
2445,172,47,1,22,4,25,21
2446,172,47,2,22,25,37,12
2447,172,47,3,2,37,50,13
2448,172,47,4,6,50,54,4
2449,172,47,5,20,54,59,5
2450,172,47,6,2,59,68,9
2451,172,47,7,20,68,75,7
2452,172,47,8,7,75,100,25
2453,172,47,9,19,100,113,13
2454,172,47,10,25,113,125,12
2455,172,47,11,4,125,129,4
2456,172,47,12,4,129,137,8
2457,172,47,13,14,137,150,13
2458,172,47,14,11,150,163,13
2459,172,47,15,28,163,175,12
2460,172,47,16,9,175,188,13
2461,172,47,17,16,188,200,12
2462,172,47,18,17,200,204,4
2463,172,47,19,31,204,213,9
2464,172,47,20,1,213,226,13
2465,172,47,21,5,226,239,13
2466,172,47,22,5,239,251,12
2467,172,47,23,23,251,264,13
2468,172,47,24,5,264,276,12
2469,172,47,25,0,276,288,12
2470,172,47,26,5,288,301,13
2471,172,47,27,8,301,305,4
2472,172,47,28,10,305,309,4
2473,172,47,29,10,309,326,17
2474,172,47,30,10,326,339,13
2475,172,47,31,21,339,351,12
2476,172,47,32,18,351,355,4
2477,172,47,33,26,355,360,5
2478,172,47,34,21,360,369,9
2479,172,47,35,29,369,376,7
2480,172,47,36,13,376,389,13
2481,172,47,37,27,389,401,12
2482,172,47,38,3,401,405,4
2483,172,47,39,2,405,426,21
2484,172,47,40,7,426,438,12
2485,172,47,41,30,438,444,6
2486,172,47,42,4,444,451,7
2487,172,47,43,1,451,476,25
2488,172,47,44,15,476,489,13
2489,172,47,45,24,489,495,6
2490,172,47,46,24,495,501,6
2491,172,47,47,30,501,519,18
2492,172,47,48,2,519,526,7
2493,172,47,49,12,526,530,4
2494,172,47,50,2,530,534,4
2495,172,47,51,1,534,550,16
2496,165,48,0,22,0,4,4
2497,165,48,1,22,4,25,21
2498,165,48,2,22,25,37,12
2499,165,48,3,2,37,50,13
2500,165,48,4,6,50,54,4
2501,165,48,5,20,54,59,5
2502,165,48,6,2,59,68,9
2503,165,48,7,20,68,75,7
2504,165,48,8,7,75,100,25
2505,165,48,9,19,100,113,13
2506,165,48,10,25,113,125,12
2507,165,48,11,4,125,129,4
2508,165,48,12,4,129,137,8
2509,165,48,13,14,137,150,13
2510,165,48,14,11,150,163,13
2511,165,48,15,28,163,175,12
2512,165,48,16,9,175,188,13
2513,165,48,17,16,188,200,12
2514,165,48,18,17,200,204,4
2515,165,48,19,31,204,213,9
2516,165,48,20,1,213,226,13
