global_segment_id,trajectory_id,trajectory_index,local_segment_id,primitive_id,start_t,end_t,duration
1697,144,32,33,29,355,360,5
1698,144,32,34,25,360,369,9
1699,144,32,35,13,369,376,7
1700,144,32,36,11,376,389,13
1701,144,32,37,30,389,401,12
1702,144,32,38,2,401,405,4
1703,144,32,39,8,405,426,21
1704,144,32,40,10,426,438,12
1705,144,32,41,27,438,444,6
1706,144,32,42,4,444,451,7
1707,144,32,43,20,451,476,25
1708,144,32,44,16,476,489,13
1709,144,32,45,1,489,495,6
1710,144,32,46,4,495,501,6
1711,144,32,47,27,501,519,18
1712,144,32,48,8,519,526,7
1713,144,32,49,17,526,530,4
1714,144,32,50,8,530,534,4
1715,144,32,51,20,534,550,16
1716,393,33,0,21,0,4,4
1717,393,33,1,18,4,25,21
1718,393,33,2,21,25,37,12
1719,393,33,3,21,37,50,13
1720,393,33,4,6,50,54,4
1721,393,33,5,12,54,59,5
1722,393,33,6,1,59,68,9
1723,393,33,7,12,68,75,7
1724,393,33,8,10,75,100,25
1725,393,33,9,22,100,113,13
1726,393,33,10,23,113,125,12
1727,393,33,11,4,125,129,4
1728,393,33,12,4,129,137,8
1729,393,33,13,19,137,150,13
1730,393,33,14,15,150,163,13
1731,393,33,15,26,163,175,12
1732,393,33,16,5,175,188,13
1733,393,33,17,7,188,200,12
1734,393,33,18,3,200,204,4
1735,393,33,19,31,204,213,9
1736,393,33,20,20,213,226,13
1737,393,33,21,1,226,239,13
1738,393,33,22,1,239,251,12
1739,393,33,23,28,251,264,13
1740,393,33,24,1,264,276,12
1741,393,33,25,24,276,288,12
1742,393,33,26,24,288,301,13
1743,393,33,27,9,301,305,4
1744,393,33,28,14,305,309,4
1745,393,33,29,14,309,326,17
1746,393,33,30,14,326,339,13
1747,393,33,31,25,339,351,12
1748,393,33,32,0,351,355,4
1749,393,33,33,29,355,360,5
1750,393,33,34,25,360,369,9
1751,393,33,35,13,369,376,7
1752,393,33,36,11,376,389,13
1753,393,33,37,30,389,401,12
1754,393,33,38,2,401,405,4
1755,393,33,39,8,405,426,21
1756,393,33,40,10,426,438,12
1757,393,33,41,27,438,444,6
1758,393,33,42,4,444,451,7
1759,393,33,43,20,451,476,25
1760,393,33,44,16,476,489,13
1761,393,33,45,1,489,495,6
1762,393,33,46,4,495,501,6
1763,393,33,47,27,501,519,18
1764,393,33,48,8,519,526,7
1765,393,33,49,17,526,530,4
1766,393,33,50,8,530,534,4
1767,393,33,51,20,534,550,16
1768,352,34,0,21,0,4,4
1769,352,34,1,18,4,25,21
1770,352,34,2,21,25,37,12
1771,352,34,3,21,37,50,13
1772,352,34,4,6,50,54,4
1773,352,34,5,12,54,59,5
1774,352,34,6,1,59,68,9
1775,352,34,7,12,68,75,7
1776,352,34,8,10,75,100,25
1777,352,34,9,22,100,113,13
1778,352,34,10,23,113,125,12
1779,352,34,11,4,125,129,4
1780,352,34,12,4,129,137,8
1781,352,34,13,19,137,150,13
1782,352,34,14,15,150,163,13
1783,352,34,15,26,163,175,12
1784,352,34,16,5,175,188,13
1785,352,34,17,7,188,200,12
1786,352,34,18,3,200,204,4
1787,352,34,19,31,204,213,9
1788,352,34,20,20,213,226,13
1789,352,34,21,1,226,239,13
1790,352,34,22,1,239,251,12
1791,352,34,23,28,251,264,13
1792,352,34,24,1,264,276,12
1793,352,34,25,24,276,288,12
1794,352,34,26,24,288,301,13
1795,352,34,27,9,301,305,4
1796,352,34,28,14,305,309,4
1797,352,34,29,14,309,326,17
1798,352,34,30,14,326,339,13
1799,352,34,31,25,339,351,12
1800,352,34,32,0,351,355,4
1801,352,34,33,29,355,360,5
1802,352,34,34,25,360,369,9
1803,352,34,35,13,369,376,7
1804,352,34,36,11,376,389,13
1805,352,34,37,30,389,401,12
1806,352,34,38,2,401,405,4
1807,352,34,39,8,405,426,21
1808,352,34,40,10,426,438,12
1809,352,34,41,27,438,444,6
1810,352,34,42,4,444,451,7
1811,352,34,43,20,451,476,25
1812,352,34,44,16,476,489,13
1813,352,34,45,1,489,495,6
1814,352,34,46,4,495,501,6
1815,352,34,47,27,501,519,18
1816,352,34,48,8,519,526,7
1817,352,34,49,17,526,530,4
1818,352,34,50,8,530,534,4
1819,352,34,51,20,534,550,16
1820,479,35,0,21,0,4,4
1821,479,35,1,18,4,25,21
1822,479,35,2,21,25,37,12
1823,479,35,3,21,37,50,13
1824,479,35,4,6,50,54,4
1825,479,35,5,12,54,59,5
1826,479,35,6,1,59,68,9
1827,479,35,7,12,68,75,7
1828,479,35,8,10,75,100,25
1829,479,35,9,22,100,113,13
1830,479,35,10,23,113,125,12
1831,479,35,11,4,125,129,4
1832,479,35,12,4,129,137,8
1833,479,35,13,19,137,150,13
1834,479,35,14,15,150,163,13
1835,479,35,15,26,163,175,12
1836,479,35,16,5,175,188,13
1837,479,35,17,7,188,200,12
1838,479,35,18,3,200,204,4
1839,479,35,19,31,204,213,9
1840,479,35,20,20,213,226,13
1841,479,35,21,1,226,239,13
1842,479,35,22,1,239,251,12
1843,479,35,23,28,251,264,13
1844,479,35,24,1,264,276,12
1845,479,35,25,24,276,288,12
1846,479,35,26,24,288,301,13
1847,479,35,27,9,301,305,4
1848,479,35,28,14,305,309,4
1849,479,35,29,14,309,326,17
1850,479,35,30,14,326,339,13
1851,479,35,31,25,339,351,12
1852,479,35,32,0,351,355,4
1853,479,35,33,29,355,360,5
1854,479,35,34,25,360,369,9
1855,479,35,35,13,369,376,7
1856,479,35,36,11,376,389,13
1857,479,35,37,30,389,401,12
1858,479,35,38,2,401,405,4
1859,479,35,39,8,405,426,21
1860,479,35,40,10,426,438,12
1861,479,35,41,27,438,444,6
1862,479,35,42,4,444,451,7
1863,479,35,43,20,451,476,25
1864,479,35,44,16,476,489,13
1865,479,35,45,1,489,495,6
1866,479,35,46,4,495,501,6
1867,479,35,47,27,501,519,18
1868,479,35,48,8,519,526,7
1869,479,35,49,17,526,530,4
1870,479,35,50,8,530,534,4
1871,479,35,51,20,534,550,16
1872,453,36,0,21,0,4,4
1873,453,36,1,18,4,25,21
1874,453,36,2,21,25,37,12
1875,453,36,3,21,37,50,13
1876,453,36,4,6,50,54,4
1877,453,36,5,12,54,59,5
1878,453,36,6,1,59,68,9
1879,453,36,7,12,68,75,7
1880,453,36,8,10,75,100,25
1881,453,36,9,22,100,113,13
1882,453,36,10,23,113,125,12
1883,453,36,11,4,125,129,4
1884,453,36,12,4,129,137,8
1885,453,36,13,19,137,150,13
1886,453,36,14,15,150,163,13
1887,453,36,15,26,163,175,12
1888,453,36,16,5,175,188,13
1889,453,36,17,7,188,200,12
1890,453,36,18,3,200,204,4
1891,453,36,19,31,204,213,9
1892,453,36,20,20,213,226,13
1893,453,36,21,1,226,239,13
1894,453,36,22,1,239,251,12
1895,453,36,23,28,251,264,13
1896,453,36,24,1,264,276,12
1897,453,36,25,24,276,288,12
1898,453,36,26,24,288,301,13
1899,453,36,27,9,301,305,4
1900,453,36,28,14,305,309,4
1901,453,36,29,14,309,326,17
1902,453,36,30,14,326,339,13
1903,453,36,31,25,339,351,12
1904,453,36,32,0,351,355,4
1905,453,36,33,29,355,360,5
1906,453,36,34,25,360,369,9
1907,453,36,35,13,369,376,7
1908,453,36,36,11,376,389,13
1909,453,36,37,30,389,401,12
1910,453,36,38,2,401,405,4
1911,453,36,39,8,405,426,21
1912,453,36,40,10,426,438,12
1913,453,36,41,27,438,444,6
1914,453,36,42,4,444,451,7
1915,453,36,43,20,451,476,25
1916,453,36,44,16,476,489,13
1917,453,36,45,1,489,495,6
1918,453,36,46,4,495,501,6
1919,453,36,47,27,501,519,18
1920,453,36,48,8,519,526,7
1921,453,36,49,17,526,530,4
1922,453,36,50,8,530,534,4
1923,453,36,51,20,534,550,16
1924,481,37,0,21,0,4,4
1925,481,37,1,18,4,25,21
1926,481,37,2,21,25,37,12
1927,481,37,3,21,37,50,13
1928,481,37,4,6,50,54,4
1929,481,37,5,12,54,59,5
1930,481,37,6,1,59,68,9
1931,481,37,7,12,68,75,7
1932,481,37,8,10,75,100,25
1933,481,37,9,22,100,113,13
1934,481,37,10,23,113,125,12
1935,481,37,11,4,125,129,4
1936,481,37,12,4,129,137,8
1937,481,37,13,19,137,150,13
1938,481,37,14,15,150,163,13
1939,481,37,15,26,163,175,12
1940,481,37,16,5,175,188,13
1941,481,37,17,7,188,200,12
1942,481,37,18,3,200,204,4
1943,481,37,19,31,204,213,9
1944,481,37,20,20,213,226,13
1945,481,37,21,1,226,239,13
1946,481,37,22,1,239,251,12
1947,481,37,23,28,251,264,13
1948,481,37,24,1,264,276,12
1949,481,37,25,24,276,288,12
1950,481,37,26,24,288,301,13
1951,481,37,27,9,301,305,4
1952,481,37,28,14,305,309,4
1953,481,37,29,14,309,326,17
1954,481,37,30,14,326,339,13
1955,481,37,31,25,339,351,12
1956,481,37,32,0,351,355,4
1957,481,37,33,29,355,360,5
1958,481,37,34,25,360,369,9
1959,481,37,35,13,369,376,7
1960,481,37,36,11,376,389,13
1961,481,37,37,30,389,401,12
1962,481,37,38,2,401,405,4
1963,481,37,39,8,405,426,21
1964,481,37,40,10,426,438,12
1965,481,37,41,27,438,444,6
1966,481,37,42,4,444,451,7
1967,481,37,43,20,451,476,25
1968,481,37,44,16,476,489,13
1969,481,37,45,1,489,495,6
1970,481,37,46,4,495,501,6
1971,481,37,47,27,501,519,18
1972,481,37,48,8,519,526,7
1973,481,37,49,17,526,530,4
1974,481,37,50,8,530,534,4
1975,481,37,51,20,534,550,16
1976,482,38,0,21,0,4,4
1977,482,38,1,18,4,25,21
1978,482,38,2,21,25,37,12
1979,482,38,3,21,37,50,13
1980,482,38,4,6,50,54,4
1981,482,38,5,12,54,59,5
1982,482,38,6,1,59,68,9
1983,482,38,7,12,68,75,7
1984,482,38,8,10,75,100,25
1985,482,38,9,22,100,113,13
1986,482,38,10,23,113,125,12
1987,482,38,11,4,125,129,4
1988,482,38,12,4,129,137,8
1989,482,38,13,19,137,150,13
1990,482,38,14,15,150,163,13
1991,482,38,15,26,163,175,12
1992,482,38,16,5,175,188,13
1993,482,38,17,7,188,200,12
1994,482,38,18,3,200,204,4
1995,482,38,19,31,204,213,9
1996,482,38,20,20,213,226,13
1997,482,38,21,1,226,239,13
1998,482,38,22,1,239,251,12
1999,482,38,23,28,251,264,13
2000,482,38,24,1,264,276,12
2001,482,38,25,24,276,288,12
2002,482,38,26,24,288,301,13
2003,482,38,27,9,301,305,4
2004,482,38,28,14,305,309,4
2005,482,38,29,14,309,326,17
2006,482,38,30,14,326,339,13
2007,482,38,31,25,339,351,12
2008,482,38,32,0,351,355,4
2009,482,38,33,29,355,360,5
2010,482,38,34,25,360,369,9
2011,482,38,35,13,369,376,7
2012,482,38,36,11,376,389,13
2013,482,38,37,30,389,401,12
2014,482,38,38,2,401,405,4
2015,482,38,39,8,405,426,21
2016,482,38,40,10,426,438,12
2017,482,38,41,27,438,444,6
2018,482,38,42,4,444,451,7
2019,482,38,43,20,451,476,25
2020,482,38,44,16,476,489,13
2021,482,38,45,1,489,495,6
2022,482,38,46,4,495,501,6
2023,482,38,47,27,501,519,18
2024,482,38,48,8,519,526,7
2025,482,38,49,17,526,530,4
2026,482,38,50,8,530,534,4
2027,482,38,51,20,534,550,16
2028,287,39,0,21,0,4,4
2029,287,39,1,18,4,25,21
2030,287,39,2,21,25,37,12
2031,287,39,3,21,37,50,13
2032,287,39,4,6,50,54,4
2033,287,39,5,12,54,59,5
2034,287,39,6,1,59,68,9
2035,287,39,7,12,68,75,7
2036,287,39,8,10,75,100,25
2037,287,39,9,22,100,113,13
2038,287,39,10,23,113,125,12
2039,287,39,11,4,125,129,4
2040,287,39,12,4,129,137,8
2041,287,39,13,19,137,150,13
2042,287,39,14,15,150,163,13
2043,287,39,15,26,163,175,12
2044,287,39,16,5,175,188,13
2045,287,39,17,7,188,200,12
2046,287,39,18,3,200,204,4
2047,287,39,19,31,204,213,9
2048,287,39,20,20,213,226,13
2049,287,39,21,1,226,239,13
2050,287,39,22,1,239,251,12
2051,287,39,23,28,251,264,13
2052,287,39,24,1,264,276,12
2053,287,39,25,24,276,288,12
2054,287,39,26,24,288,301,13
2055,287,39,27,9,301,305,4
2056,287,39,28,14,305,309,4
2057,287,39,29,14,309,326,17
2058,287,39,30,14,326,339,13
2059,287,39,31,25,339,351,12
2060,287,39,32,0,351,355,4
2061,287,39,33,29,355,360,5
2062,287,39,34,25,360,369,9
2063,287,39,35,13,369,376,7
2064,287,39,36,11,376,389,13
2065,287,39,37,30,389,401,12
2066,287,39,38,2,401,405,4
2067,287,39,39,8,405,426,21
2068,287,39,40,10,426,438,12
2069,287,39,41,27,438,444,6
2070,287,39,42,4,444,451,7
2071,287,39,43,20,451,476,25
2072,287,39,44,16,476,489,13
2073,287,39,45,1,489,495,6
2074,287,39,46,4,495,501,6
2075,287,39,47,27,501,519,18
2076,287,39,48,8,519,526,7
2077,287,39,49,17,526,530,4
2078,287,39,50,8,530,534,4
2079,287,39,51,20,534,550,16
2080,271,40,0,21,0,4,4
2081,271,40,1,18,4,25,21
2082,271,40,2,21,25,37,12
2083,271,40,3,21,37,50,13
2084,271,40,4,6,50,54,4
2085,271,40,5,12,54,59,5
2086,271,40,6,1,59,68,9
2087,271,40,7,12,68,75,7
2088,271,40,8,10,75,100,25
2089,271,40,9,22,100,113,13
2090,271,40,10,23,113,125,12
2091,271,40,11,4,125,129,4
2092,271,40,12,4,129,137,8
2093,271,40,13,19,137,150,13
2094,271,40,14,15,150,163,13
2095,271,40,15,26,163,175,12
2096,271,40,16,5,175,188,13
2097,271,40,17,7,188,200,12
2098,271,40,18,3,200,204,4
2099,271,40,19,31,204,213,9
2100,271,40,20,20,213,226,13
2101,271,40,21,1,226,239,13
2102,271,40,22,1,239,251,12
2103,271,40,23,28,251,264,13
2104,271,40,24,1,264,276,12
2105,271,40,25,24,276,288,12
2106,271,40,26,24,288,301,13
2107,271,40,27,9,301,305,4
2108,271,40,28,14,305,309,4
2109,271,40,29,14,309,326,17
2110,271,40,30,14,326,339,13
2111,271,40,31,25,339,351,12
2112,271,40,32,0,351,355,4
2113,271,40,33,29,355,360,5
2114,271,40,34,25,360,369,9
2115,271,40,35,13,369,376,7
2116,271,40,36,11,376,389,13
2117,271,40,37,30,389,401,12
2118,271,40,38,2,401,405,4
2119,271,40,39,8,405,426,21
2120,271,40,40,10,426,438,12
2121,271,40,41,27,438,444,6
2122,271,40,42,4,444,451,7
2123,271,40,43,20,451,476,25
2124,271,40,44,16,476,489,13
2125,271,40,45,1,489,495,6
2126,271,40,46,4,495,501,6
2127,271,40,47,27,501,519,18
2128,271,40,48,8,519,526,7
2129,271,40,49,17,526,530,4
2130,271,40,50,8,530,534,4
2131,271,40,51,20,534,550,16
2132,88,41,0,21,0,4,4
2133,88,41,1,18,4,25,21
2134,88,41,2,21,25,37,12
2135,88,41,3,21,37,50,13
2136,88,41,4,6,50,54,4
2137,88,41,5,12,54,59,5
2138,88,41,6,1,59,68,9
2139,88,41,7,12,68,75,7
2140,88,41,8,10,75,100,25
2141,88,41,9,22,100,113,13
2142,88,41,10,23,113,125,12
2143,88,41,11,4,125,129,4
2144,88,41,12,4,129,137,8
2145,88,41,13,19,137,150,13
2146,88,41,14,15,150,163,13
2147,88,41,15,26,163,175,12
2148,88,41,16,5,175,188,13
2149,88,41,17,7,188,200,12
2150,88,41,18,3,200,204,4
2151,88,41,19,31,204,213,9
2152,88,41,20,20,213,226,13
2153,88,41,21,1,226,239,13
2154,88,41,22,1,239,251,12
2155,88,41,23,28,251,264,13
2156,88,41,24,1,264,276,12
2157,88,41,25,24,276,288,12
2158,88,41,26,24,288,301,13
2159,88,41,27,9,301,305,4
2160,88,41,28,14,305,309,4
2161,88,41,29,14,309,326,17
2162,88,41,30,14,326,339,13
2163,88,41,31,25,339,351,12
2164,88,41,32,0,351,355,4
2165,88,41,33,29,355,360,5
2166,88,41,34,25,360,369,9
2167,88,41,35,13,369,376,7
2168,88,41,36,11,376,389,13
2169,88,41,37,30,389,401,12
2170,88,41,38,2,401,405,4
2171,88,41,39,8,405,426,21
2172,88,41,40,10,426,438,12
2173,88,41,41,27,438,444,6
2174,88,41,42,4,444,451,7
2175,88,41,43,20,451,476,25
2176,88,41,44,16,476,489,13
2177,88,41,45,1,489,495,6
2178,88,41,46,4,495,501,6
2179,88,41,47,27,501,519,18
2180,88,41,48,8,519,526,7
2181,88,41,49,17,526,530,4
2182,88,41,50,8,530,534,4
2183,88,41,51,20,534,550,16
2184,183,42,0,21,0,4,4
2185,183,42,1,18,4,25,21
2186,183,42,2,21,25,37,12
2187,183,42,3,21,37,50,13
2188,183,42,4,6,50,54,4
2189,183,42,5,12,54,59,5
2190,183,42,6,1,59,68,9
2191,183,42,7,12,68,75,7
2192,183,42,8,10,75,100,25
2193,183,42,9,22,100,113,13
2194,183,42,10,23,113,125,12
2195,183,42,11,4,125,129,4
2196,183,42,12,4,129,137,8
2197,183,42,13,19,137,150,13
2198,183,42,14,15,150,163,13
2199,183,42,15,26,163,175,12
2200,183,42,16,5,175,188,13
2201,183,42,17,7,188,200,12
2202,183,42,18,3,200,204,4
2203,183,42,19,31,204,213,9
2204,183,42,20,20,213,226,13
2205,183,42,21,1,226,239,13
2206,183,42,22,1,239,251,12
2207,183,42,23,28,251,264,13
2208,183,42,24,1,264,276,12
2209,183,42,25,24,276,288,12
2210,183,42,26,24,288,301,13
2211,183,42,27,9,301,305,4
2212,183,42,28,14,305,309,4
2213,183,42,29,14,309,326,17
2214,183,42,30,14,326,339,13
2215,183,42,31,25,339,351,12
2216,183,42,32,0,351,355,4
2217,183,42,33,29,355,360,5
2218,183,42,34,25,360,369,9
2219,183,42,35,13,369,376,7
2220,183,42,36,11,376,389,13
2221,183,42,37,30,389,401,12
2222,183,42,38,2,401,405,4
2223,183,42,39,8,405,426,21
2224,183,42,40,10,426,438,12
2225,183,42,41,27,438,444,6
2226,183,42,42,4,444,451,7
2227,183,42,43,20,451,476,25
2228,183,42,44,16,476,489,13
2229,183,42,45,1,489,495,6
2230,183,42,46,4,495,501,6
2231,183,42,47,27,501,519,18
2232,183,42,48,8,519,526,7
2233,183,42,49,17,526,530,4
2234,183,42,50,8,530,534,4
2235,183,42,51,20,534,550,16
2236,32,43,0,21,0,4,4
2237,32,43,1,18,4,25,21
2238,32,43,2,21,25,37,12
2239,32,43,3,21,37,50,13
2240,32,43,4,6,50,54,4
2241,32,43,5,12,54,59,5
2242,32,43,6,1,59,68,9
2243,32,43,7,12,68,75,7
2244,32,43,8,10,75,100,25
2245,32,43,9,22,100,113,13
2246,32,43,10,23,113,125,12
2247,32,43,11,4,125,129,4
2248,32,43,12,4,129,137,8
2249,32,43,13,19,137,150,13
2250,32,43,14,15,150,163,13
2251,32,43,15,26,163,175,12
2252,32,43,16,5,175,188,13
2253,32,43,17,7,188,200,12
2254,32,43,18,3,200,204,4
2255,32,43,19,31,204,213,9
2256,32,43,20,20,213,226,13
2257,32,43,21,1,226,239,13
2258,32,43,22,1,239,251,12
2259,32,43,23,28,251,264,13
2260,32,43,24,1,264,276,12
2261,32,43,25,24,276,288,12
2262,32,43,26,24,288,301,13
2263,32,43,27,9,301,305,4
2264,32,43,28,14,305,309,4
2265,32,43,29,14,309,326,17
2266,32,43,30,14,326,339,13
2267,32,43,31,25,339,351,12
2268,32,43,32,0,351,355,4
2269,32,43,33,29,355,360,5
2270,32,43,34,25,360,369,9
2271,32,43,35,13,369,376,7
2272,32,43,36,11,376,389,13
2273,32,43,37,30,389,401,12
2274,32,43,38,2,401,405,4
2275,32,43,39,8,405,426,21
2276,32,43,40,10,426,438,12
2277,32,43,41,27,438,444,6
2278,32,43,42,4,444,451,7
2279,32,43,43,20,451,476,25
2280,32,43,44,16,476,489,13
2281,32,43,45,1,489,495,6
2282,32,43,46,4,495,501,6
2283,32,43,47,27,501,519,18
2284,32,43,48,8,519,526,7
2285,32,43,49,17,526,530,4
2286,32,43,50,8,530,534,4
2287,32,43,51,20,534,550,16
2288,65,44,0,21,0,4,4
2289,65,44,1,18,4,25,21
2290,65,44,2,21,25,37,12
2291,65,44,3,21,37,50,13
2292,65,44,4,6,50,54,4
2293,65,44,5,12,54,59,5
2294,65,44,6,1,59,68,9
2295,65,44,7,12,68,75,7
2296,65,44,8,10,75,100,25
2297,65,44,9,22,100,113,13
2298,65,44,10,23,113,125,12
2299,65,44,11,4,125,129,4
2300,65,44,12,4,129,137,8
2301,65,44,13,19,137,150,13
2302,65,44,14,15,150,163,13
2303,65,44,15,26,163,175,12
2304,65,44,16,5,175,188,13
2305,65,44,17,7,188,200,12
2306,65,44,18,3,200,204,4
2307,65,44,19,31,204,213,9
2308,65,44,20,20,213,226,13
2309,65,44,21,1,226,239,13
2310,65,44,22,1,239,251,12
2311,65,44,23,28,251,264,13
2312,65,44,24,1,264,276,12
2313,65,44,25,24,276,288,12
2314,65,44,26,24,288,301,13
2315,65,44,27,9,301,305,4
2316,65,44,28,14,305,309,4
2317,65,44,29,14,309,326,17
2318,65,44,30,14,326,339,13
2319,65,44,31,25,339,351,12
2320,65,44,32,0,351,355,4
2321,65,44,33,29,355,360,5
2322,65,44,34,25,360,369,9
2323,65,44,35,13,369,376,7
2324,65,44,36,11,376,389,13
2325,65,44,37,30,389,401,12
2326,65,44,38,2,401,405,4
2327,65,44,39,8,405,426,21
2328,65,44,40,10,426,438,12
2329,65,44,41,27,438,444,6
2330,65,44,42,4,444,451,7
2331,65,44,43,20,451,476,25
2332,65,44,44,16,476,489,13
2333,65,44,45,1,489,495,6
2334,65,44,46,4,495,501,6
2335,65,44,47,27,501,519,18
2336,65,44,48,8,519,526,7
2337,65,44,49,17,526,530,4
2338,65,44,50,8,530,534,4
2339,65,44,51,20,534,550,16
2340,323,45,0,21,0,4,4
2341,323,45,1,18,4,25,21
2342,323,45,2,21,25,37,12
2343,323,45,3,21,37,50,13
2344,323,45,4,6,50,54,4
2345,323,45,5,12,54,59,5
2346,323,45,6,1,59,68,9
2347,323,45,7,12,68,75,7
2348,323,45,8,10,75,100,25
2349,323,45,9,22,100,113,13
2350,323,45,10,23,113,125,12
2351,323,45,11,4,125,129,4
2352,323,45,12,4,129,137,8
2353,323,45,13,19,137,150,13
2354,323,45,14,15,150,163,13
2355,323,45,15,26,163,175,12
2356,323,45,16,5,175,188,13
2357,323,45,17,7,188,200,12
2358,323,45,18,3,200,204,4
2359,323,45,19,31,204,213,9
2360,323,45,20,20,213,226,13
2361,323,45,21,1,226,239,13
2362,323,45,22,1,239,251,12
2363,323,45,23,28,251,264,13
2364,323,45,24,1,264,276,12
2365,323,45,25,24,276,288,12
2366,323,45,26,24,288,301,13
2367,323,45,27,9,301,305,4
2368,323,45,28,14,305,309,4
2369,323,45,29,14,309,326,17
2370,323,45,30,14,326,339,13
2371,323,45,31,25,339,351,12
2372,323,45,32,0,351,355,4
2373,323,45,33,29,355,360,5
2374,323,45,34,25,360,369,9
2375,323,45,35,13,369,376,7
2376,323,45,36,11,376,389,13
2377,323,45,37,30,389,401,12
2378,323,45,38,2,401,405,4
2379,323,45,39,8,405,426,21
2380,323,45,40,10,426,438,12
2381,323,45,41,27,438,444,6
2382,323,45,42,4,444,451,7
2383,323,45,43,20,451,476,25
2384,323,45,44,16,476,489,13
2385,323,45,45,1,489,495,6
2386,323,45,46,4,495,501,6
2387,323,45,47,27,501,519,18
2388,323,45,48,8,519,526,7
2389,323,45,49,17,526,530,4
2390,323,45,50,8,530,534,4
2391,323,45,51,20,534,550,16
2392,172,46,0,21,0,4,4
2393,172,46,1,18,4,25,21
2394,172,46,2,21,25,37,12
2395,172,46,3,21,37,50,13
2396,172,46,4,6,50,54,4
2397,172,46,5,12,54,59,5
2398,172,46,6,1,59,68,9
2399,172,46,7,12,68,75,7
2400,172,46,8,10,75,100,25
2401,172,46,9,22,100,113,13
2402,172,46,10,23,113,125,12
2403,172,46,11,4,125,129,4
2404,172,46,12,4,129,137,8
2405,172,46,13,19,137,150,13
2406,172,46,14,15,150,163,13
2407,172,46,15,26,163,175,12
2408,172,46,16,5,175,188,13
2409,172,46,17,7,188,200,12
2410,172,46,18,3,200,204,4
2411,172,46,19,31,204,213,9
2412,172,46,20,20,213,226,13
2413,172,46,21,1,226,239,13
2414,172,46,22,1,239,251,12
2415,172,46,23,28,251,264,13
2416,172,46,24,1,264,276,12
2417,172,46,25,24,276,288,12
2418,172,46,26,24,288,301,13
2419,172,46,27,9,301,305,4
2420,172,46,28,14,305,309,4
2421,172,46,29,14,309,326,17
2422,172,46,30,14,326,339,13
2423,172,46,31,25,339,351,12
2424,172,46,32,0,351,355,4
2425,172,46,33,29,355,360,5
2426,172,46,34,25,360,369,9
2427,172,46,35,13,369,376,7
2428,172,46,36,11,376,389,13
2429,172,46,37,30,389,401,12
2430,172,46,38,2,401,405,4
2431,172,46,39,8,405,426,21
2432,172,46,40,10,426,438,12
2433,172,46,41,27,438,444,6
2434,172,46,42,4,444,451,7
2435,172,46,43,20,451,476,25
2436,172,46,44,16,476,489,13
2437,172,46,45,1,489,495,6
2438,172,46,46,4,495,501,6
2439,172,46,47,27,501,519,18
2440,172,46,48,8,519,526,7
2441,172,46,49,17,526,530,4
2442,172,46,50,8,530,534,4
2443,172,46,51,20,534,550,16
2444,165,47,0,21,0,4,4
2445,165,47,1,18,4,25,21
2446,165,47,2,21,25,37,12
2447,165,47,3,21,37,50,13
2448,165,47,4,6,50,54,4
2449,165,47,5,12,54,59,5
2450,165,47,6,1,59,68,9
2451,165,47,7,12,68,75,7
2452,165,47,8,10,75,100,25
2453,165,47,9,22,100,113,13
2454,165,47,10,23,113,125,12
2455,165,47,11,4,125,129,4
2456,165,47,12,4,129,137,8
2457,165,47,13,19,137,150,13
2458,165,47,14,15,150,163,13
2459,165,47,15,26,163,175,12
2460,165,47,16,5,175,188,13
2461,165,47,17,7,188,200,12
2462,165,47,18,3,200,204,4
2463,165,47,19,31,204,213,9
2464,165,47,20,20,213,226,13
2465,165,47,21,1,226,239,13
2466,165,47,22,1,239,251,12
2467,165,47,23,28,251,264,13
2468,165,47,24,1,264,276,12
2469,165,47,25,24,276,288,12
2470,165,47,26,24,288,301,13
2471,165,47,27,9,301,305,4
2472,165,47,28,14,305,309,4
2473,165,47,29,14,309,326,17
2474,165,47,30,14,326,339,13
2475,165,47,31,25,339,351,12
2476,165,47,32,0,351,355,4
2477,165,47,33,29,355,360,5
2478,165,47,34,25,360,369,9
2479,165,47,35,13,369,376,7
2480,165,47,36,11,376,389,13
2481,165,47,37,30,389,401,12
2482,165,47,38,2,401,405,4
2483,165,47,39,8,405,426,21
2484,165,47,40,10,426,438,12
2485,165,47,41,27,438,444,6
2486,165,47,42,4,444,451,7
2487,165,47,43,20,451,476,25
2488,165,47,44,16,476,489,13
2489,165,47,45,1,489,495,6
2490,165,47,46,4,495,501,6
2491,165,47,47,27,501,519,18
2492,165,47,48,8,519,526,7
2493,165,47,49,17,526,530,4
2494,165,47,50,8,530,534,4
2495,165,47,51,20,534,550,16
2496,451,48,0,21,0,4,4
2497,451,48,1,18,4,25,21
2498,451,48,2,21,25,37,12
2499,451,48,3,21,37,50,13
2500,451,48,4,6,50,54,4
2501,451,48,5,12,54,59,5
2502,451,48,6,1,59,68,9
2503,451,48,7,12,68,75,7
2504,451,48,8,10,75,100,25
2505,451,48,9,22,100,113,13
2506,451,48,10,23,113,125,12
2507,451,48,11,4,125,129,4
2508,451,48,12,4,129,137,8
2509,451,48,13,19,137,150,13
2510,451,48,14,15,150,163,13
2511,451,48,15,26,163,175,12
2512,451,48,16,5,175,188,13
2513,451,48,17,7,188,200,12
2514,451,48,18,3,200,204,4
2515,451,48,19,31,204,213,9
2516,451,48,20,20,213,226,13
